"";"IFBL";"IFBLuurhok";"Xcoord";"Ycoord";"REGIO";"DISTRICT";"area";"max"
"13585";"E51311";"e5-13-11";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13586";"E51312";"e5-13-12";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13587";"E51313";"e5-13-13";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13588";"E51314";"e5-13-14";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13589";"E51321";"e5-13-21";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13590";"E51322";"e5-13-22";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13591";"E51323";"e5-13-23";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13592";"E51324";"e5-13-24";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13593";"E51331";"e5-13-31";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13594";"E51332";"e5-13-32";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13595";"E51333";"e5-13-33";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13596";"E51334";"e5-13-34";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13597";"E51341";"e5-13-41";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13598";"E51342";"e5-13-42";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13599";"E51343";"e5-13-43";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13600";"E51344";"e5-13-44";172012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants lemig heuveldistrict";873088,3546745;"y"
"13601";"E54311";"e5-43-11";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13602";"E54312";"e5-43-12";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13603";"E54313";"e5-43-13";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13604";"E54314";"e5-43-14";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13605";"E54321";"e5-43-21";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13606";"E54322";"e5-43-22";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13607";"E54323";"e5-43-23";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13608";"E54324";"e5-43-24";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13609";"E54331";"e5-43-31";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13610";"E54332";"e5-43-32";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13611";"E54333";"e5-43-33";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13612";"E54334";"e5-43-34";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13613";"E54341";"e5-43-41";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13614";"E54342";"e5-43-42";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13615";"E54343";"e5-43-43";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13616";"E54344";"e5-43-44";172012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";367450,112495563;"y"
"13617";"E54411";"e5-44-11";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13618";"E54412";"e5-44-12";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13619";"E54413";"e5-44-13";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13620";"E54414";"e5-44-14";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13621";"E54421";"e5-44-21";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13622";"E54422";"e5-44-22";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13623";"E54423";"e5-44-23";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13624";"E54424";"e5-44-24";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13625";"E54431";"e5-44-31";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13626";"E54432";"e5-44-32";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13627";"E54433";"e5-44-33";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13628";"E54434";"e5-44-34";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13629";"E54441";"e5-44-41";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13630";"E54442";"e5-44-42";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13631";"E54443";"e5-44-43";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13632";"E54444";"e5-44-44";176012;164180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";135031,800588187;"y"
"13633";"E53311";"e5-33-11";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13634";"E53312";"e5-33-12";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13635";"E53313";"e5-33-13";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13636";"E53314";"e5-33-14";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13637";"E53321";"e5-33-21";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13638";"E53322";"e5-33-22";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13639";"E53323";"e5-33-23";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13640";"E53324";"e5-33-24";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13641";"E53331";"e5-33-31";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13642";"E53332";"e5-33-32";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13643";"E53333";"e5-33-33";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13644";"E53334";"e5-33-34";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13645";"E53341";"e5-33-41";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13646";"E53342";"e5-33-42";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13647";"E53343";"e5-33-43";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13648";"E53344";"e5-33-44";172012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";999999,989710188;"y"
"13649";"E53411";"e5-34-11";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13650";"E53412";"e5-34-12";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13651";"E53413";"e5-34-13";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13652";"E53414";"e5-34-14";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13653";"E53421";"e5-34-21";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13654";"E53422";"e5-34-22";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13655";"E53423";"e5-34-23";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13656";"E53424";"e5-34-24";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13657";"E53431";"e5-34-31";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13658";"E53432";"e5-34-32";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13659";"E53433";"e5-34-33";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13660";"E53434";"e5-34-34";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13661";"E53441";"e5-34-41";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13662";"E53442";"e5-34-42";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13663";"E53443";"e5-34-43";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13664";"E53444";"e5-34-44";176012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";990202,512518313;"y"
"13665";"E53511";"e5-35-11";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13666";"E53512";"e5-35-12";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13667";"E53513";"e5-35-13";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13668";"E53514";"e5-35-14";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13669";"E53521";"e5-35-21";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13670";"E53522";"e5-35-22";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13671";"E53523";"e5-35-23";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13672";"E53524";"e5-35-24";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13673";"E53531";"e5-35-31";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13674";"E53532";"e5-35-32";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13675";"E53533";"e5-35-33";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13676";"E53534";"e5-35-34";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13677";"E53541";"e5-35-41";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13678";"E53542";"e5-35-42";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13679";"E53543";"e5-35-43";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13680";"E53544";"e5-35-44";180012;168180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";654735,074609937;"y"
"13681";"E52311";"e5-23-11";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13682";"E52312";"e5-23-12";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13683";"E52313";"e5-23-13";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13684";"E52314";"e5-23-14";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13685";"E52321";"e5-23-21";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13686";"E52322";"e5-23-22";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13687";"E52323";"e5-23-23";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13688";"E52324";"e5-23-24";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13689";"E52331";"e5-23-31";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13690";"E52332";"e5-23-32";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13691";"E52333";"e5-23-33";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13692";"E52334";"e5-23-34";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13693";"E52341";"e5-23-41";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13694";"E52342";"e5-23-42";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13695";"E52343";"e5-23-43";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13696";"E52344";"e5-23-44";172012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559231,817475062;"y"
"13697";"E52411";"e5-24-11";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13698";"E52412";"e5-24-12";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13699";"E52413";"e5-24-13";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13700";"E52414";"e5-24-14";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13701";"E52421";"e5-24-21";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13702";"E52422";"e5-24-22";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13703";"E52423";"e5-24-23";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13704";"E52424";"e5-24-24";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13705";"E52431";"e5-24-31";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13706";"E52432";"e5-24-32";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13707";"E52433";"e5-24-33";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13708";"E52434";"e5-24-34";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13709";"E52441";"e5-24-41";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13710";"E52442";"e5-24-42";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13711";"E52443";"e5-24-43";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13712";"E52444";"e5-24-44";176012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";900378,076168063;"y"
"13713";"E52511";"e5-25-11";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13714";"E52512";"e5-25-12";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13715";"E52513";"e5-25-13";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13716";"E52514";"e5-25-14";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13717";"E52521";"e5-25-21";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13718";"E52522";"e5-25-22";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13719";"E52523";"e5-25-23";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13720";"E52524";"e5-25-24";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13721";"E52531";"e5-25-31";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13722";"E52532";"e5-25-32";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13723";"E52533";"e5-25-33";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13724";"E52534";"e5-25-34";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13725";"E52541";"e5-25-41";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13726";"E52542";"e5-25-42";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13727";"E52543";"e5-25-43";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13728";"E52544";"e5-25-44";180012;172180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";814540,431731437;"y"
"13729";"E51411";"e5-14-11";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13730";"E51412";"e5-14-12";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13731";"E51413";"e5-14-13";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13732";"E51414";"e5-14-14";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13733";"E51421";"e5-14-21";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13734";"E51422";"e5-14-22";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13735";"E51423";"e5-14-23";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13736";"E51424";"e5-14-24";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13737";"E51431";"e5-14-31";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13738";"E51432";"e5-14-32";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13739";"E51433";"e5-14-33";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13740";"E51434";"e5-14-34";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13741";"E51441";"e5-14-41";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13742";"E51442";"e5-14-42";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13743";"E51443";"e5-14-43";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13744";"E51444";"e5-14-44";176012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Droog Boven-Dijledistrict";559928,4358455;"y"
"13745";"E51511";"e5-15-11";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13746";"E51512";"e5-15-12";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13747";"E51513";"e5-15-13";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13748";"E51514";"e5-15-14";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13749";"E51521";"e5-15-21";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13750";"E51522";"e5-15-22";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13751";"E51523";"e5-15-23";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13752";"E51524";"e5-15-24";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13753";"E51531";"e5-15-31";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13754";"E51532";"e5-15-32";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13755";"E51533";"e5-15-33";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13756";"E51534";"e5-15-34";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13757";"E51541";"e5-15-41";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13758";"E51542";"e5-15-42";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13759";"E51543";"e5-15-43";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13760";"E51544";"e5-15-44";180012;176180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";871330,645871875;"y"
"13761";"D55511";"d5-55-11";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13762";"D55512";"d5-55-12";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13763";"D55513";"d5-55-13";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13764";"D55514";"d5-55-14";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13765";"D55521";"d5-55-21";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13766";"D55522";"d5-55-22";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13767";"D55523";"d5-55-23";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13768";"D55524";"d5-55-24";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13769";"D55531";"d5-55-31";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
"13770";"D55532";"d5-55-32";180012;180180;"Ecoregio van de zuidoostelijke heuvelzone";"Brabants Diestiaanheuvelruggendistrict";561917,456917875;"y"
