"";"IFBL";"ifbluurhok";"Xcoord";"Ycoord"
"8123";"D33833";"d3-38-33";128012;188180
"8124";"D33834";"d3-38-34";128012;188180
"8125";"D33841";"d3-38-41";128012;188180
"8126";"D33842";"d3-38-42";128012;188180
"8127";"D33843";"d3-38-43";128012;188180
"8128";"D33844";"d3-38-44";128012;188180
"8129";"D34111";"d3-41-11";100012;184180
"8130";"D34112";"d3-41-12";100012;184180
"8131";"D34113";"d3-41-13";100012;184180
"8132";"D34114";"d3-41-14";100012;184180
"8133";"D34121";"d3-41-21";100012;184180
"8134";"D34122";"d3-41-22";100012;184180
"8135";"D34123";"d3-41-23";100012;184180
"8136";"D34124";"d3-41-24";100012;184180
"8137";"D34131";"d3-41-31";100012;184180
"8138";"D34132";"d3-41-32";100012;184180
"8139";"D34133";"d3-41-33";100012;184180
"8140";"D34134";"d3-41-34";100012;184180
"8141";"D34141";"d3-41-41";100012;184180
"8142";"D34142";"d3-41-42";100012;184180
"8143";"D34143";"d3-41-43";100012;184180
"8144";"D34144";"d3-41-44";100012;184180
"8145";"D34211";"d3-42-11";104012;184180
"8146";"D34212";"d3-42-12";104012;184180
"8147";"D34213";"d3-42-13";104012;184180
"8148";"D34214";"d3-42-14";104012;184180
"8149";"D34221";"d3-42-21";104012;184180
"8150";"D34222";"d3-42-22";104012;184180
"8151";"D34223";"d3-42-23";104012;184180
"8152";"D34224";"d3-42-24";104012;184180
"8153";"D34231";"d3-42-31";104012;184180
"8154";"D34232";"d3-42-32";104012;184180
"8155";"D34233";"d3-42-33";104012;184180
"8156";"D34234";"d3-42-34";104012;184180
"8157";"D34241";"d3-42-41";104012;184180
"8158";"D34242";"d3-42-42";104012;184180
"8159";"D34243";"d3-42-43";104012;184180
"8160";"D34244";"d3-42-44";104012;184180
"8161";"D34311";"d3-43-11";108012;184180
"8162";"D34312";"d3-43-12";108012;184180
"8163";"D34313";"d3-43-13";108012;184180
"8164";"D34314";"d3-43-14";108012;184180
"8165";"D34321";"d3-43-21";108012;184180
"8166";"D34322";"d3-43-22";108012;184180
"8167";"D34323";"d3-43-23";108012;184180
"8168";"D34324";"d3-43-24";108012;184180
"8169";"D34331";"d3-43-31";108012;184180
"8170";"D34332";"d3-43-32";108012;184180
"8171";"D34333";"d3-43-33";108012;184180
"8172";"D34334";"d3-43-34";108012;184180
"8173";"D34341";"d3-43-41";108012;184180
"8174";"D34342";"d3-43-42";108012;184180
"8175";"D34343";"d3-43-43";108012;184180
"8176";"D34344";"d3-43-44";108012;184180
"8177";"D34411";"d3-44-11";112012;184180
"8178";"D34412";"d3-44-12";112012;184180
"8179";"D34413";"d3-44-13";112012;184180
"8180";"D34414";"d3-44-14";112012;184180
"8181";"D34421";"d3-44-21";112012;184180
"8182";"D34422";"d3-44-22";112012;184180
"8183";"D34423";"d3-44-23";112012;184180
"8184";"D34424";"d3-44-24";112012;184180
"8185";"D34431";"d3-44-31";112012;184180
"8186";"D34432";"d3-44-32";112012;184180
"8187";"D34433";"d3-44-33";112012;184180
"8188";"D34434";"d3-44-34";112012;184180
"8189";"D34441";"d3-44-41";112012;184180
"8190";"D34442";"d3-44-42";112012;184180
"8191";"D34443";"d3-44-43";112012;184180
"8192";"D34444";"d3-44-44";112012;184180
"8193";"D34511";"d3-45-11";116012;184180
"8194";"D34512";"d3-45-12";116012;184180
"8195";"D34513";"d3-45-13";116012;184180
"8196";"D34514";"d3-45-14";116012;184180
"8197";"D34521";"d3-45-21";116012;184180
"8198";"D34522";"d3-45-22";116012;184180
"8199";"D34523";"d3-45-23";116012;184180
"8200";"D34524";"d3-45-24";116012;184180
"8201";"D34531";"d3-45-31";116012;184180
"8202";"D34532";"d3-45-32";116012;184180
"8203";"D34533";"d3-45-33";116012;184180
"8204";"D34534";"d3-45-34";116012;184180
"8205";"D34541";"d3-45-41";116012;184180
"8206";"D34542";"d3-45-42";116012;184180
"8207";"D34543";"d3-45-43";116012;184180
"8208";"D34544";"d3-45-44";116012;184180
"8209";"D34611";"d3-46-11";120012;184180
"8210";"D34612";"d3-46-12";120012;184180
"8211";"D34613";"d3-46-13";120012;184180
"8212";"D34614";"d3-46-14";120012;184180
"8213";"D34621";"d3-46-21";120012;184180
"8214";"D34622";"d3-46-22";120012;184180
"8215";"D34623";"d3-46-23";120012;184180
"8216";"D34624";"d3-46-24";120012;184180
"8217";"D34631";"d3-46-31";120012;184180
"8218";"D34632";"d3-46-32";120012;184180
"8219";"D34633";"d3-46-33";120012;184180
"8220";"D34634";"d3-46-34";120012;184180
"8221";"D34641";"d3-46-41";120012;184180
"8222";"D34642";"d3-46-42";120012;184180
"8223";"D34643";"d3-46-43";120012;184180
"8224";"D34644";"d3-46-44";120012;184180
"8225";"D34711";"d3-47-11";124012;184180
"8226";"D34712";"d3-47-12";124012;184180
"8227";"D34713";"d3-47-13";124012;184180
"8228";"D34714";"d3-47-14";124012;184180
"8229";"D34721";"d3-47-21";124012;184180
"8230";"D34722";"d3-47-22";124012;184180
"8231";"D34723";"d3-47-23";124012;184180
"8232";"D34724";"d3-47-24";124012;184180
"8233";"D34731";"d3-47-31";124012;184180
"8234";"D34732";"d3-47-32";124012;184180
"8235";"D34733";"d3-47-33";124012;184180
"8236";"D34734";"d3-47-34";124012;184180
"8237";"D34741";"d3-47-41";124012;184180
"8238";"D34742";"d3-47-42";124012;184180
"8239";"D34743";"d3-47-43";124012;184180
"8240";"D34744";"d3-47-44";124012;184180
"8241";"D34811";"d3-48-11";128012;184180
"8242";"D34812";"d3-48-12";128012;184180
"8243";"D34813";"d3-48-13";128012;184180
"8244";"D34814";"d3-48-14";128012;184180
"8245";"D34821";"d3-48-21";128012;184180
"8246";"D34822";"d3-48-22";128012;184180
"8247";"D34823";"d3-48-23";128012;184180
"8248";"D34824";"d3-48-24";128012;184180
"8249";"D34831";"d3-48-31";128012;184180
"8250";"D34832";"d3-48-32";128012;184180
"8251";"D34833";"d3-48-33";128012;184180
"8252";"D34834";"d3-48-34";128012;184180
"8253";"D34841";"d3-48-41";128012;184180
"8254";"D34842";"d3-48-42";128012;184180
"8255";"D34843";"d3-48-43";128012;184180
"8256";"D34844";"d3-48-44";128012;184180
"8257";"D35111";"d3-51-11";100012;180180
"8258";"D35112";"d3-51-12";100012;180180
"8259";"D35113";"d3-51-13";100012;180180
"8260";"D35114";"d3-51-14";100012;180180
"8261";"D35121";"d3-51-21";100012;180180
"8262";"D35122";"d3-51-22";100012;180180
"8263";"D35123";"d3-51-23";100012;180180
"8264";"D35124";"d3-51-24";100012;180180
"8265";"D35131";"d3-51-31";100012;180180
"8266";"D35132";"d3-51-32";100012;180180
"8267";"D35133";"d3-51-33";100012;180180
"8268";"D35134";"d3-51-34";100012;180180
"8269";"D35141";"d3-51-41";100012;180180
"8270";"D35142";"d3-51-42";100012;180180
"8271";"D35143";"d3-51-43";100012;180180
"8272";"D35144";"d3-51-44";100012;180180
"8273";"D35211";"d3-52-11";104012;180180
"8274";"D35212";"d3-52-12";104012;180180
"8275";"D35213";"d3-52-13";104012;180180
"8276";"D35214";"d3-52-14";104012;180180
"8277";"D35221";"d3-52-21";104012;180180
"8278";"D35222";"d3-52-22";104012;180180
"8279";"D35223";"d3-52-23";104012;180180
"8280";"D35224";"d3-52-24";104012;180180
"8281";"D35231";"d3-52-31";104012;180180
"8282";"D35232";"d3-52-32";104012;180180
"8283";"D35233";"d3-52-33";104012;180180
"8284";"D35234";"d3-52-34";104012;180180
"8285";"D35241";"d3-52-41";104012;180180
"8286";"D35242";"d3-52-42";104012;180180
"8287";"D35243";"d3-52-43";104012;180180
"8288";"D35244";"d3-52-44";104012;180180
"8289";"D35311";"d3-53-11";108012;180180
"8290";"D35312";"d3-53-12";108012;180180
"8291";"D35313";"d3-53-13";108012;180180
"8292";"D35314";"d3-53-14";108012;180180
"8293";"D35321";"d3-53-21";108012;180180
"8294";"D35322";"d3-53-22";108012;180180
"8295";"D35323";"d3-53-23";108012;180180
"8296";"D35324";"d3-53-24";108012;180180
"8297";"D35331";"d3-53-31";108012;180180
"8298";"D35332";"d3-53-32";108012;180180
"8299";"D35333";"d3-53-33";108012;180180
"8300";"D35334";"d3-53-34";108012;180180
"8301";"D35341";"d3-53-41";108012;180180
"8302";"D35342";"d3-53-42";108012;180180
"8303";"D35343";"d3-53-43";108012;180180
"8304";"D35344";"d3-53-44";108012;180180
"8305";"D35411";"d3-54-11";112012;180180
"8306";"D35412";"d3-54-12";112012;180180
"8307";"D35413";"d3-54-13";112012;180180
"8308";"D35414";"d3-54-14";112012;180180
"8309";"D35421";"d3-54-21";112012;180180
"8310";"D35422";"d3-54-22";112012;180180
"8311";"D35423";"d3-54-23";112012;180180
"8312";"D35424";"d3-54-24";112012;180180
"8313";"D35431";"d3-54-31";112012;180180
"8314";"D35432";"d3-54-32";112012;180180
"8315";"D35433";"d3-54-33";112012;180180
"8316";"D35434";"d3-54-34";112012;180180
"8317";"D35441";"d3-54-41";112012;180180
"8318";"D35442";"d3-54-42";112012;180180
"8319";"D35443";"d3-54-43";112012;180180
"8320";"D35444";"d3-54-44";112012;180180
"8321";"D35511";"d3-55-11";116012;180180
"8322";"D35512";"d3-55-12";116012;180180
"8323";"D35513";"d3-55-13";116012;180180
"8324";"D35514";"d3-55-14";116012;180180
"8325";"D35521";"d3-55-21";116012;180180
"8326";"D35522";"d3-55-22";116012;180180
"8327";"D35523";"d3-55-23";116012;180180
"8328";"D35524";"d3-55-24";116012;180180
"8329";"D35531";"d3-55-31";116012;180180
"8330";"D35532";"d3-55-32";116012;180180
"8331";"D35533";"d3-55-33";116012;180180
"8332";"D35534";"d3-55-34";116012;180180
"8333";"D35541";"d3-55-41";116012;180180
"8334";"D35542";"d3-55-42";116012;180180
"8335";"D35543";"d3-55-43";116012;180180
"8336";"D35544";"d3-55-44";116012;180180
"8337";"D35611";"d3-56-11";120012;180180
"8338";"D35612";"d3-56-12";120012;180180
"8339";"D35613";"d3-56-13";120012;180180
"8340";"D35614";"d3-56-14";120012;180180
"8341";"D35621";"d3-56-21";120012;180180
"8342";"D35622";"d3-56-22";120012;180180
"8343";"D35623";"d3-56-23";120012;180180
"8344";"D35624";"d3-56-24";120012;180180
"8345";"D35631";"d3-56-31";120012;180180
"8346";"D35632";"d3-56-32";120012;180180
"8347";"D35633";"d3-56-33";120012;180180
"8348";"D35634";"d3-56-34";120012;180180
"8349";"D35641";"d3-56-41";120012;180180
"8350";"D35642";"d3-56-42";120012;180180
"8351";"D35643";"d3-56-43";120012;180180
"8352";"D35644";"d3-56-44";120012;180180
"8353";"D35711";"d3-57-11";124012;180180
"8354";"D35712";"d3-57-12";124012;180180
"8355";"D35713";"d3-57-13";124012;180180
"8356";"D35714";"d3-57-14";124012;180180
"8357";"D35721";"d3-57-21";124012;180180
"8358";"D35722";"d3-57-22";124012;180180
"8359";"D35723";"d3-57-23";124012;180180
"8360";"D35724";"d3-57-24";124012;180180
"8361";"D35731";"d3-57-31";124012;180180
"8362";"D35732";"d3-57-32";124012;180180
"8363";"D35733";"d3-57-33";124012;180180
"8364";"D35734";"d3-57-34";124012;180180
"8365";"D35741";"d3-57-41";124012;180180
"8366";"D35742";"d3-57-42";124012;180180
"8367";"D35743";"d3-57-43";124012;180180
"8368";"D35744";"d3-57-44";124012;180180
"8369";"D35811";"d3-58-11";128012;180180
"8370";"D35812";"d3-58-12";128012;180180
"8371";"D35813";"d3-58-13";128012;180180
"8372";"D35814";"d3-58-14";128012;180180
"8373";"D35821";"d3-58-21";128012;180180
"8374";"D35822";"d3-58-22";128012;180180
"8375";"D35823";"d3-58-23";128012;180180
"8376";"D35824";"d3-58-24";128012;180180
"8377";"D35831";"d3-58-31";128012;180180
"8378";"D35832";"d3-58-32";128012;180180
"8379";"D35833";"d3-58-33";128012;180180
"8380";"D35834";"d3-58-34";128012;180180
"8381";"D35841";"d3-58-41";128012;180180
"8382";"D35842";"d3-58-42";128012;180180
"8383";"D35843";"d3-58-43";128012;180180
"8384";"D35844";"d3-58-44";128012;180180
"8385";"D41111";"d4-11-11";132012;196180
"8386";"D41112";"d4-11-12";132012;196180
"8387";"D41113";"d4-11-13";132012;196180
"8388";"D41114";"d4-11-14";132012;196180
"8389";"D41121";"d4-11-21";132012;196180
"8390";"D41122";"d4-11-22";132012;196180
"8391";"D41123";"d4-11-23";132012;196180
"8392";"D41124";"d4-11-24";132012;196180
"8393";"D41131";"d4-11-31";132012;196180
"8394";"D41132";"d4-11-32";132012;196180
"8395";"D41133";"d4-11-33";132012;196180
"8396";"D41134";"d4-11-34";132012;196180
"8397";"D41141";"d4-11-41";132012;196180
"8398";"D41142";"d4-11-42";132012;196180
"8399";"D41143";"d4-11-43";132012;196180
"8400";"D41144";"d4-11-44";132012;196180
"8401";"D41211";"d4-12-11";136012;196180
"8402";"D41212";"d4-12-12";136012;196180
"8403";"D41213";"d4-12-13";136012;196180
"8404";"D41214";"d4-12-14";136012;196180
"8405";"D41221";"d4-12-21";136012;196180
"8406";"D41222";"d4-12-22";136012;196180
"8407";"D41223";"d4-12-23";136012;196180
"8408";"D41224";"d4-12-24";136012;196180
"8409";"D41231";"d4-12-31";136012;196180
"8410";"D41232";"d4-12-32";136012;196180
"8411";"D41233";"d4-12-33";136012;196180
"8412";"D41234";"d4-12-34";136012;196180
"8413";"D41241";"d4-12-41";136012;196180
"8414";"D41242";"d4-12-42";136012;196180
"8415";"D41243";"d4-12-43";136012;196180
"8416";"D41244";"d4-12-44";136012;196180
"8417";"D41311";"d4-13-11";140012;196180
"8418";"D41312";"d4-13-12";140012;196180
"8419";"D41313";"d4-13-13";140012;196180
"8420";"D41314";"d4-13-14";140012;196180
"8421";"D41321";"d4-13-21";140012;196180
"8422";"D41322";"d4-13-22";140012;196180
"8423";"D41323";"d4-13-23";140012;196180
"8424";"D41324";"d4-13-24";140012;196180
"8425";"D41331";"d4-13-31";140012;196180
"8426";"D41332";"d4-13-32";140012;196180
"8427";"D41333";"d4-13-33";140012;196180
"8428";"D41334";"d4-13-34";140012;196180
"8429";"D41341";"d4-13-41";140012;196180
"8430";"D41342";"d4-13-42";140012;196180
"8431";"D41343";"d4-13-43";140012;196180
"8432";"D41344";"d4-13-44";140012;196180
"8433";"D41411";"d4-14-11";144012;196180
"8434";"D41412";"d4-14-12";144012;196180
"8435";"D41413";"d4-14-13";144012;196180
"8436";"D41414";"d4-14-14";144012;196180
"8437";"D41421";"d4-14-21";144012;196180
"8438";"D41422";"d4-14-22";144012;196180
"8439";"D41423";"d4-14-23";144012;196180
"8440";"D41424";"d4-14-24";144012;196180
"8441";"D41431";"d4-14-31";144012;196180
"8442";"D41432";"d4-14-32";144012;196180
"8443";"D41433";"d4-14-33";144012;196180
"8444";"D41434";"d4-14-34";144012;196180
"8445";"D41441";"d4-14-41";144012;196180
"8446";"D41442";"d4-14-42";144012;196180
"8447";"D41443";"d4-14-43";144012;196180
"8448";"D41444";"d4-14-44";144012;196180
"8449";"D41511";"d4-15-11";148012;196180
"8450";"D41512";"d4-15-12";148012;196180
"8451";"D41513";"d4-15-13";148012;196180
"8452";"D41514";"d4-15-14";148012;196180
"8453";"D41521";"d4-15-21";148012;196180
"8454";"D41522";"d4-15-22";148012;196180
"8455";"D41523";"d4-15-23";148012;196180
"8456";"D41524";"d4-15-24";148012;196180
"8457";"D41531";"d4-15-31";148012;196180
"8458";"D41532";"d4-15-32";148012;196180
"8459";"D41533";"d4-15-33";148012;196180
"8460";"D41534";"d4-15-34";148012;196180
"8461";"D41541";"d4-15-41";148012;196180
"8462";"D41542";"d4-15-42";148012;196180
"8463";"D41543";"d4-15-43";148012;196180
"8464";"D41544";"d4-15-44";148012;196180
"8465";"D41611";"d4-16-11";152012;196180
"8466";"D41612";"d4-16-12";152012;196180
"8467";"D41613";"d4-16-13";152012;196180
"8468";"D41614";"d4-16-14";152012;196180
"8469";"D41621";"d4-16-21";152012;196180
"8470";"D41622";"d4-16-22";152012;196180
"8471";"D41623";"d4-16-23";152012;196180
"8472";"D41624";"d4-16-24";152012;196180
"8473";"D41631";"d4-16-31";152012;196180
"8474";"D41632";"d4-16-32";152012;196180
"8475";"D41633";"d4-16-33";152012;196180
"8476";"D41634";"d4-16-34";152012;196180
"8477";"D41641";"d4-16-41";152012;196180
"8478";"D41642";"d4-16-42";152012;196180
"8479";"D41643";"d4-16-43";152012;196180
"8480";"D41644";"d4-16-44";152012;196180
"8481";"D41711";"d4-17-11";156012;196180
"8482";"D41712";"d4-17-12";156012;196180
"8483";"D41713";"d4-17-13";156012;196180
"8484";"D41714";"d4-17-14";156012;196180
"8485";"D41721";"d4-17-21";156012;196180
"8486";"D41722";"d4-17-22";156012;196180
"8487";"D41723";"d4-17-23";156012;196180
"8488";"D41724";"d4-17-24";156012;196180
"8489";"D41731";"d4-17-31";156012;196180
"8490";"D41732";"d4-17-32";156012;196180
"8491";"D41733";"d4-17-33";156012;196180
"8492";"D41734";"d4-17-34";156012;196180
"8493";"D41741";"d4-17-41";156012;196180
"8494";"D41742";"d4-17-42";156012;196180
"8495";"D41743";"d4-17-43";156012;196180
"8496";"D41744";"d4-17-44";156012;196180
"8497";"D41811";"d4-18-11";160012;196180
"8498";"D41812";"d4-18-12";160012;196180
"8499";"D41813";"d4-18-13";160012;196180
"8500";"D41814";"d4-18-14";160012;196180
"8501";"D41821";"d4-18-21";160012;196180
"8502";"D41822";"d4-18-22";160012;196180
"8503";"D41823";"d4-18-23";160012;196180
"8504";"D41824";"d4-18-24";160012;196180
"8505";"D41831";"d4-18-31";160012;196180
"8506";"D41832";"d4-18-32";160012;196180
"8507";"D41833";"d4-18-33";160012;196180
"8508";"D41834";"d4-18-34";160012;196180
"8509";"D41841";"d4-18-41";160012;196180
"8510";"D41842";"d4-18-42";160012;196180
"8511";"D41843";"d4-18-43";160012;196180
"8512";"D41844";"d4-18-44";160012;196180
"8513";"D42111";"d4-21-11";132012;192180
"8514";"D42112";"d4-21-12";132012;192180
"8515";"D42113";"d4-21-13";132012;192180
"8516";"D42114";"d4-21-14";132012;192180
"8517";"D42121";"d4-21-21";132012;192180
"8518";"D42122";"d4-21-22";132012;192180
"8519";"D42123";"d4-21-23";132012;192180
"8520";"D42124";"d4-21-24";132012;192180
"8521";"D42131";"d4-21-31";132012;192180
"8522";"D42132";"d4-21-32";132012;192180
"8523";"D42133";"d4-21-33";132012;192180
"8524";"D42134";"d4-21-34";132012;192180
"8525";"D42141";"d4-21-41";132012;192180
"8526";"D42142";"d4-21-42";132012;192180
"8527";"D42143";"d4-21-43";132012;192180
"8528";"D42144";"d4-21-44";132012;192180
"8529";"D42211";"d4-22-11";136012;192180
"8530";"D42212";"d4-22-12";136012;192180
"8531";"D42213";"d4-22-13";136012;192180
"8532";"D42214";"d4-22-14";136012;192180
"8533";"D42221";"d4-22-21";136012;192180
"8534";"D42222";"d4-22-22";136012;192180
"8535";"D42223";"d4-22-23";136012;192180
"8536";"D42224";"d4-22-24";136012;192180
"8537";"D42231";"d4-22-31";136012;192180
"8538";"D42232";"d4-22-32";136012;192180
"8539";"D42233";"d4-22-33";136012;192180
"8540";"D42234";"d4-22-34";136012;192180
"8541";"D42241";"d4-22-41";136012;192180
"8542";"D42242";"d4-22-42";136012;192180
"8543";"D42243";"d4-22-43";136012;192180
"8544";"D42244";"d4-22-44";136012;192180
"8545";"D42311";"d4-23-11";140012;192180
"8546";"D42312";"d4-23-12";140012;192180
"8547";"D42313";"d4-23-13";140012;192180
"8548";"D42314";"d4-23-14";140012;192180
"8549";"D42321";"d4-23-21";140012;192180
"8550";"D42322";"d4-23-22";140012;192180
"8551";"D42323";"d4-23-23";140012;192180
"8552";"D42324";"d4-23-24";140012;192180
"8553";"D42331";"d4-23-31";140012;192180
"8554";"D42332";"d4-23-32";140012;192180
"8555";"D42333";"d4-23-33";140012;192180
"8556";"D42334";"d4-23-34";140012;192180
"8557";"D42341";"d4-23-41";140012;192180
"8558";"D42342";"d4-23-42";140012;192180
"8559";"D42343";"d4-23-43";140012;192180
"8560";"D42344";"d4-23-44";140012;192180
"8561";"D42411";"d4-24-11";144012;192180
"8562";"D42412";"d4-24-12";144012;192180
"8563";"D42413";"d4-24-13";144012;192180
"8564";"D42414";"d4-24-14";144012;192180
"8565";"D42421";"d4-24-21";144012;192180
"8566";"D42422";"d4-24-22";144012;192180
"8567";"D42423";"d4-24-23";144012;192180
"8568";"D42424";"d4-24-24";144012;192180
"8569";"D42431";"d4-24-31";144012;192180
"8570";"D42432";"d4-24-32";144012;192180
"8571";"D42433";"d4-24-33";144012;192180
"8572";"D42434";"d4-24-34";144012;192180
"8573";"D42441";"d4-24-41";144012;192180
"8574";"D42442";"d4-24-42";144012;192180
"8575";"D42443";"d4-24-43";144012;192180
"8576";"D42444";"d4-24-44";144012;192180
"8577";"D42511";"d4-25-11";148012;192180
"8578";"D42512";"d4-25-12";148012;192180
"8579";"D42513";"d4-25-13";148012;192180
"8580";"D42514";"d4-25-14";148012;192180
"8581";"D42521";"d4-25-21";148012;192180
"8582";"D42522";"d4-25-22";148012;192180
"8583";"D42523";"d4-25-23";148012;192180
"8584";"D42524";"d4-25-24";148012;192180
"8585";"D42531";"d4-25-31";148012;192180
"8586";"D42532";"d4-25-32";148012;192180
"8587";"D42533";"d4-25-33";148012;192180
"8588";"D42534";"d4-25-34";148012;192180
"8589";"D42541";"d4-25-41";148012;192180
"8590";"D42542";"d4-25-42";148012;192180
"8591";"D42543";"d4-25-43";148012;192180
"8592";"D42544";"d4-25-44";148012;192180
