IFBL;IFBLuurhok;Xcoord;Ycoord;REGIO;DISTRICT;area;max
E522;e5-22;168012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999994.314606;y
E417;e4-17;156012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15315698.102382;y
E418;e4-18;160012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15918919.572786;y
E511;e5-11;164012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;14359920.656393;y
E512;e5-12;168012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;12538140.827625;y
E513;e5-13;172012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;13969413.674792;y
E543;e5-43;172012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;5879201.799929;y
E544;e5-44;176012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;2160508.809411;y
E533;e5-33;172012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;15999999.835363;y
E534;e5-34;176012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;15843240.200293;y
E535;e5-35;180012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;10475761.193759;y
E523;e5-23;172012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;8947709.079601;y
E524;e5-24;176012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;14406049.218689;y
E525;e5-25;180012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;13032646.907703;y
E514;e5-14;176012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Droog Boven-Dijledistrict;8958854.973528;y
E515;e5-15;180012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;13941290.333950;y
D555;d5-55;180012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;8990679.310686;y
D556;d5-56;184012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999999.835363;y
D557;d5-57;188012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999999.835363;y
D558;d5-58;192012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;13235718.746240;y
D651;d6-51;196012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;11010339.898571;y
D545;d5-45;180012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;14356091.283190;y
D546;d5-46;184012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999555.129500;y
D547;d5-47;188012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999999.835363;y
D548;d5-48;192012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999999.835363;y
D641;d6-41;196012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;15999999.835363;y
D642;d6-42;200012.000000;184180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;9346974.319020;y
D538;d5-38;192012.000000;188180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants Diestiaanheuvelruggendistrict;8954167.832346;y
E631;e6-31;196012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;14618258.676889;y
E632;e6-32;200012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;7934747.546164;y
E526;e5-26;184012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;14615011.010577;y
E527;e5-27;188012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15999999.835363;y
E528;e5-28;192012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15999999.835363;y
E621;e6-21;196012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15999999.835363;y
E622;e6-22;200012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15964296.519583;y
E516;e5-16;184012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;9179814.122768;y
E517;e5-17;188012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;10400098.101162;y
E518;e5-18;192012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15364819.685926;y
E611;e6-11;196012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15999999.835363;y
E612;e6-12;200012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;15999999.835363;y
D652;d6-52;200012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Velpe-Getedistrict;13808512.595878;y
E623;e6-23;204012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15493836.331855;y
E624;e6-24;208012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15554632.086538;y
E625;e6-25;212012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15999999.835363;y
E626;e6-26;216012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15283458.571529;y
E627;e6-27;220012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15947135.148318;y
E613;e6-13;204012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;11831597.109696;y
E614;e6-14;208012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15999999.835363;y
E615;e6-15;212012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15999999.835363;y
E616;e6-16;216012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15999999.835363;y
E617;e6-17;220012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15999999.835363;y
E618;e6-18;224012.000000;176180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;14865717.556190;y
D653;d6-53;204012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;9492036.054886;y
D654;d6-54;208012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;15378662.742560;y
D655;d6-55;212012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;14989955.736069;y
D656;d6-56;216012.000000;180180.000000;Ecoregio van de zuidoostelijke heuvelzone;Vochtig Haspengouws leemdistrict;11549512.215294;y
F623;f6-23;204012.000000;152180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;1279.707549;y
F611;f6-11;196012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;215552.506128;y
F612;f6-12;200012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;9893821.758244;y
F613;f6-13;204012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;12976403.745101;y
F614;f6-14;208012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;7277410.774321;y
F615;f6-15;212012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;5123021.021360;y
F616;f6-16;216012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;2170312.684460;y
E556;e5-56;184012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;1395509.216083;y
E557;e5-57;188012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;5418494.213010;y
E558;e5-58;192012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;4053345.981200;y
E651;e6-51;196012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;6920891.036353;y
E652;e6-52;200012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E653;e6-53;204012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E654;e6-54;208012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E655;e6-55;212012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E656;e6-56;216012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15783276.790063;y
E657;e6-57;220012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;9727838.322000;y
E753;e7-53;236012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;1511.454440;y
E545;e5-45;180012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;5753823.888892;y
E546;e5-46;184012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15329396.725908;y
E547;e5-47;188012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15878471.601766;y
E548;e5-48;192012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15755156.816995;y
E641;e6-41;196012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15033185.736912;y
E642;e6-42;200012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E643;e6-43;204012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E644;e6-44;208012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E645;e6-45;212012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E646;e6-46;216012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E647;e6-47;220012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E648;e6-48;224012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15910062.901386;y
E741;e7-41;228012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;9907536.830226;y
E742;e7-42;232012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;10566710.533133;y
E743;e7-43;236012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;11766935.190058;y
E536;e5-36;184012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;11668757.033643;y
E537;e5-37;188012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;13315758.114872;y
E538;e5-38;192012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;9269538.965327;y
E633;e6-33;204012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;9828854.936588;y
E634;e6-34;208012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;11863982.096971;y
E635;e6-35;212012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;8488223.849179;y
E636;e6-36;216012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;14028537.043903;y
E637;e6-37;220012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;12730515.148154;y
E638;e6-38;224012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E731;e7-31;228012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E732;e7-32;232012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15999999.835363;y
E733;e7-33;236012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15989231.793565;y
E734;e7-34;240012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;10667800.644761;y
E628;e6-28;224012.000000;172180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;8059351.529406;y
E721;e7-21;228012.000000;172180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;10837261.794389;y
E722;e7-22;232012.000000;172180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;14414267.341150;y
E723;e7-23;236012.000000;172180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;15925858.962651;y
E724;e7-24;240012.000000;172180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;6851367.438985;y
E714;e7-14;240012.000000;176180.000000;Ecoregio van de krijt-leemgebieden;Golvend Haspengouws leemdistrict;8240861.597413;y
F618;f6-18;224012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;2390880.350225;y
F711;f7-11;228012.000000;156180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;995933.837263;y
E658;e6-58;224012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;9010197.515543;y
E751;e7-51;228012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;14902604.963183;y
E752;e7-52;232012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;4901672.063329;y
E744;e7-44;240012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;2224778.007641;y
E735;e7-35;244012.000000;168180.000000;Ecoregio van de krijt-leemgebieden;Haspengouws leemplateaudistrict;893689.579798;y
E755;e7-55;244012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Lemig Maasterrassendistrict;3159543.809787;y
E756;e7-56;248012.000000;160180.000000;Ecoregio van de krijt-leemgebieden;Lemig Maasterrassendistrict;4462300.464973;y
E745;e7-45;244012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Lemig Maasterrassendistrict;46671.652959;y
E746;e7-46;248012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Lemig Maasterrassendistrict;5000250.965712;y
E747;e7-47;252012.000000;164180.000000;Ecoregio van de krijt-leemgebieden;Lemig Maasterrassendistrict;691839.332149;y
F717;f7-17;252012.000000;156180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;2466986.984518;y
F718;f7-18;256012.000000;156180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;3647730.229145;y
E757;e7-57;252012.000000;160180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;13073314.975534;y
E758;e7-58;256012.000000;160180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;14768967.021344;y
E851;e8-51;260012.000000;160180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;1086748.565249;y
E748;e7-48;256012.000000;164180.000000;Ecoregio van de krijtgebieden;Voerens krijtdistrict;1391563.308798;y
E715;e7-15;244012.000000;176180.000000;Ecoregio van de grindrivieren;Maasdistrict;1716955.344729;y
D755;d7-55;244012.000000;180180.000000;Ecoregio van de grindrivieren;Maasdistrict;10585972.691589;y
D756;d7-56;248012.000000;180180.000000;Ecoregio van de grindrivieren;Maasdistrict;532777.992124;y
D745;d7-45;244012.000000;184180.000000;Ecoregio van de grindrivieren;Maasdistrict;10648678.103019;y
D746;d7-46;248012.000000;184180.000000;Ecoregio van de grindrivieren;Maasdistrict;2422079.543585;y
D736;d7-36;248012.000000;188180.000000;Ecoregio van de grindrivieren;Maasdistrict;6413002.034115;y
D726;d7-26;248012.000000;192180.000000;Ecoregio van de grindrivieren;Maasdistrict;8482493.469520;y
D716;d7-16;248012.000000;196180.000000;Ecoregio van de grindrivieren;Maasdistrict;10151560.164157;y
D717;d7-17;252012.000000;196180.000000;Ecoregio van de grindrivieren;Maasdistrict;932828.288153;y
C757;c7-57;252012.000000;200180.000000;Ecoregio van de grindrivieren;Maasdistrict;4336517.331355;y
C747;c7-47;252012.000000;204180.000000;Ecoregio van de grindrivieren;Maasdistrict;6250616.410401;y
C748;c7-48;256012.000000;204180.000000;Ecoregio van de grindrivieren;Maasdistrict;1130.847159;y
C737;c7-37;252012.000000;208180.000000;Ecoregio van de grindrivieren;Maasdistrict;1157816.836111;y
